Project ID,Project Name,Project Approval Fiscal Year,Closing FY,Evaluation Date,Evaluation Type,IEG Outcome Ratings,IEG Bank Performance Ratings,IEG Quality at Entry Ratings,IEG Quality of Supervision Ratings,IEG Monitoring and Evaluation Quality Ratings,Global Practice,Practice Group,Region,Country,Country FCS Status,Country Lending Group,Agreement Type,Lending Instrument,Project Volume
P008048,PE-BASIC HLTH/NUTRITION,1994,2001,26-06-2009,PPAR,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Health, Nutrition & Population",HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P037047,RURAL RDS. REHAB & M,1996,2001,09-07-2001,PPAR,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Not Rated,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIM,>=50 millon & <100 million
P054667,El Nino Emergency Assistance Project,1998,2001,10-08-2001,ICRR,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Satisfactory,Not Rated,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,ERL,>=50 millon & <100 million
P008055,PRIMARY EDUCATION QUALITY PROJECT,1995,2001,30-04-2002,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Education,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=100 million
P071243,PE-Programmatic Social Reform Loan I,2001,2002,24-05-2002,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,PSL,>=100 million
P073817,PE-Programmatic Social Reform Loan II,2003,2003,30-09-2003,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,PSL,>=100 million
P060499,Indigenous and Afro-Peruvian Peoples Development Project,2000,2004,09-02-2005,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,"Urban, Resilience and Land",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,LIL,less than 10 million
P039086,Urban Property Rights Project,1999,2004,17-03-2005,ICRR,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Not Rated,Governance,EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,TAL,>=25 million & <50 million
P042442,Sierra Natural Resources Management & Poverty Alleviation Project,1997,2004,29-11-2004,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Agriculture and Food,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P008037,PE Irrigation Subsector Project,1997,2005,23-03-2005,ICRR,Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P078951,Programmatic Social Reform III,2004,2005,11-07-2005,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,PSL,>=100 million
P082871,Programmatic  Decentralization and Competitiveness SAL,2004,2005,17-09-2007,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Governance,EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,PSL,>=100 million
P047690,Agricultural Research and Extension Project,2000,2005,30-06-2009,PPAR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,Agriculture and Food,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,APL,less than 10 million
P062932,HEALTH REFORM PROGRAM (First Phase:  Mother and Child Insuranceand Decentralization of Health Services),2000,2006,26-06-2009,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,"Health, Nutrition & Population",HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,APL,>=25 million & <50 million
P083968,PE-Programmatic Social Reform Loan IV,2005,2006,15-08-2006,ICRR,Moderately Unsatisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P083949,PE PROGRAMATIC REFORM FOR GROWTH II,2005,2006,04-06-2007,ICRR,Moderately Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,High,"Finance, Competitiveness and Innovation",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,PSL,>=100 million
P089826,Third Programmatic Decentralization and Competitiveness Dev Policy Loan,2006,2007,04-06-2007,ICRR,Moderately Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,High,Governance,EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P065200,Indigenous Management of Protected Areas in the Peruvian Amazon (GEF) Project,2001,2007,22-02-2008,ICRR,Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,GEF,SIL,>=10 million & <25 million
P044601,SECOND RURAL ROADS PROJECT,2001,2007,04-09-2007,ICRR,Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,High,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIM,>=25 million & <50 million
P101335,Fiscal Management and Competitiveness Development Policy Loan,2007,2008,15-02-2017,PPAR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P055232,RURAL EDUCATION PROJECT,2003,2008,30-09-2008,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Education,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,APL,>=25 million & <50 million
P008051,PE LIMA WATER Rehabilit & Mgt. Proj.,1995,2008,30-06-2016,PPAR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=100 million
P077788,Trade Facilitation and Productivity Improvement Technical Assistance Project,2003,2009,24-07-2009,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Finance, Competitiveness and Innovation",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,TAL,>=10 million & <25 million
P081834,Additional Financing - Lima Water Rehabilitation and Management Project,2003,2009,25-01-2011,ICRR,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,Substantial,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=10 million & <25 million
P101086,Results and Accoutability (REACT) DPL,2007,2010,09-06-2016,ICRR,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P073438,Justice Services Improvement,2004,2010,12-05-2011,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Governance,EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,TAL,>=10 million & <25 million
P078953,ACCOUNTABILITY FOR DECENTRALIZATION IN THE SOCIAL SECTORS (Previous Programmatic Social Reform TAL),2005,2010,06-04-2011,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Moderately Satisfactory,Modest,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,TAL,less than 10 million
P082588,Agricultural Research and Extension APL Phase 2,2005,2011,03-08-2012,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Substantial,Agriculture and Food,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,APL,>=10 million & <25 million
P082625,Vilcanota Valley Rehabilitation and Management Project,2005,2011,17-10-2012,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,"Urban, Resilience and Land",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,less than 10 million
P035740,PE  LIMA TRANSPORT PROJECT,2004,2011,17-12-2015,PPAR,Satisfactory,Moderately Satisfactory,Unsatisfactory,Moderately Satisfactory,Substantial,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P088809,Institutional  Capacity for Sustainable Fiscal Decentalization TAL,2005,2011,14-07-2011,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,TAL,less than 10 million
P068250,Participatory Management of Protected Areas,2003,2011,11-04-2014,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,GEF,SIL,>=10 million & <25 million
P116214,Fourth Programmatic Fiscal Managment Development Policy Loan,2011,2012,15-02-2017,PPAR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P094152,PE Irrigation Sub-Sector Supplemental Project,2005,2012,05-03-2012,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,
P078894,REAL PROPERTY RIGHTS CONSOLIDATION PROJECT,2006,2012,12-12-2013,ICRR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Unsatisfactory,Substantial,Governance,EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P065256,PE NATIONAL RURAL WATER SUPPLY AND SANITATION PROJECT,2003,2013,30-06-2016,PPAR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P090116,PE Rural Electrification,2006,2013,01-09-2017,PPAR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Energy & Extractives,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P106720,Third Programmatic Fiscal Management & Comp. DPL,2010,2013,15-02-2017,PPAR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P116152,Second Programmatic Environmental Development Policy Loan,2010,2013,22-05-2017,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=50 millon & <100 million
P078813,Regional Transport Infrastructure Decentralization,2006,2014,21-06-2019,PPAR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P095570,Peru Decentralized Rural Transport Project,2007,2014,21-06-2019,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P118713,Peru Third Programmatic Environmental Development Policy Loan,2011,2014,22-05-2017,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=50 millon & <100 million
P131028,PE Social Inclusion DPL,2013,2014,09-06-2016,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Modest,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=25 million & <50 million
P116264,Third Results & Accountability (REACT) Programmatic DPL,2011,2014,09-06-2016,ICRR,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=50 millon & <100 million
P110752,Justice Services Improvement Project II,2011,2016,07-09-2017,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Governance,EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,TAL,>=10 million & <25 million
P107666,PE Water Resources Management Modernization,2010,2016,06-04-2017,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,less than 10 million
P101471,Peru First Progrmmatic Environmental Development Policy Loan /DDO,2009,2016,22-05-2017,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P095563,PE- (APL2) Health Reform Program,2009,2016,20-03-2017,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Health, Nutrition & Population",HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,APL,>=10 million & <25 million
P101177,Second Results and Accountability (REACT) Development Policy Loan-Deferred Drawdawn Option,2009,2016,09-06-2016,ICRR,Satisfactory,Satisfactory,Satisfactory,Highly Satisfactory,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P101590,Second Programmatic Fiscal Mgmt and Competitiveness Development Policy Loan,2009,2017,15-02-2017,PPAR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P117310,Results in Nutrition for Juntos SWAp,2011,2017,07-06-2019,PPAR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Highly Satisfactory,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P104760,PE Sierra Irrigation Subsector,2011,2017,15-09-2017,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=10 million & <25 million
P079165,PE Sierra Rural Development Project,2007,2017,26-02-2019,PPAR,Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Agriculture and Food,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P115120,Second Programmatic Fiscal Mgmt and Competitiveness Development Supplemental Financing,2009,2017,15-02-2017,PPAR,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,
P131029,Social Inclusion TAL,2013,2018,12-04-2019,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=10 million & <25 million
P149831,PERU SECOND DPL WITH A CAT DDO,2015,2018,03-05-2019,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Urban, Resilience and Land",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=50 millon & <100 million
P123151,Basic Education Project,2013,2018,13-02-2019,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Education,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=25 million & <50 million
P122194,HIGHER EDUCATION QUALITY IMPROVEMENT,2013,2018,22-03-2019,ICRR,Highly Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Education,HD,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=25 million & <50 million
P117864,Second Rural Electrification,2011,2018,29-05-2018,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,High,Energy & Extractives,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,SIL,>=25 million & <50 million
P129647,"Peru Strengthening Sustainable Management of the Guano Islands, Isles and Capes National Reserve System Project",2014,2019,27-01-2020,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,GEF,IPF,less than 10 million
P117318,Cusco Regional Development,2014,2019,07-05-2020,ICRR,Highly Unsatisfactory,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Negligible,"Urban, Resilience and Land",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=10 million & <25 million
P120860,Catastrophe Development Policy Loan DDO,2011,2020,18-06-2021,ICRR,Satisfactory,Satisfactory,,,,"Urban, Resilience and Land",SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,less than 10 million
P145610,Peru Lima Metro Line 2 Project,2016,2020,21-06-2021,ICRR,Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Modest,Transport,INFRA,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=50 millon & <100 million
P131013,National Agricultural Innovation,2014,2021,20-06-2022,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Agriculture and Food,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=25 million & <50 million
P148499,Saweto Dedicated Grant Mechanism in Peru,2016,2021,14-11-2022,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,Peru,0,IBRD,RETF,IPF,less than 10 million
P117293,PE Optimization of Lima Water and Sewerage Systems,2011,2021,20-12-2021,ICRR,Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,Water,SD,Latin America And Caribbean,Peru,0,IBRD,IBRD,IPF,>=50 millon & <100 million
P156858,BOOSTING HUMAN CAPITAL AND PRODUCTIVITY DEVELOPMENT POLICY FINANCING WITH A DEFERRED DRAWDOWN OPTION,2016,2021,12-07-2022,ICRR,Moderately Satisfactory,Moderately Satisfactory,,,,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,Peru,0,IBRD,IBRD,DPL,>=100 million
P004412,EDUCATION,1965,1976,30-07-1975,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,
P004416,POWER IV,1967,1976,16-01-1976,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,
P004417,RURAL CREDIT II,1969,1977,18-08-1976,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,
P004419,PDCP III (DFC),1970,1977,29-04-1977,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,
P004422,LIVESTOCK,1972,1978,30-06-1978,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,
P004421,HIGHWAYS I,1971,1979,02-04-1979,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,
P004426,AGRICULTURAL CREDIT,1974,1980,27-12-1979,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,
P004418,UPPER PAMPANGA IRRIG,1970,1980,30-06-1980,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,
P004434,SMALL IND I,1975,1982,16-06-1982,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=25 million & <50 million
P004425,EDUCATION II,1973,1983,01-11-1982,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IDA,SIL,
P004438,FISHERIES II,1976,1983,13-12-1982,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=10 million & <25 million
P004420,RICE PROCESSING,1971,1983,15-06-1983,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004427,IRRIG. II (PENARANDA,1974,1983,16-06-1983,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004424,FISHERIES,1973,1983,13-12-1982,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,
P004429,HIGHWAYS II,1974,1984,25-10-1983,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004441,LIVESTOCK II,1976,1984,21-10-1983,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=10 million & <25 million
P004437,SHIPPING I,1975,1984,31-01-1984,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004443,DFC-DBP II,1976,1985,28-06-1985,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=50 millon & <100 million
P004428,DBP I (DFC),1974,1985,28-06-1985,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=50 millon & <100 million
P004430,PORTS II,1974,1985,07-06-1985,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,less than 10 million
P004435,POPULATION,1975,1985,19-03-1985,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004462,RURAL ELECTRIFICATIO,1978,1985,24-06-1985,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=50 millon & <100 million
P004431,MINDORO RUR,1975,1986,18-12-1985,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004449,JALAUR IRRIGATION,0,1986,12-12-1985,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,,>=10 million & <25 million
P004444,THIRD EDUCATION,1976,1986,27-06-1986,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004484,SAL I,1981,1986,31-07-1985,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAL,>=100 million
P004495,SAL II,1983,1986,31-07-1985,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SAL,>=100 million
P004432,TARLAC IRRIGATION,1975,1986,12-12-1985,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004453,PROVINC.W.S.,1977,1987,29-09-1986,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004450,EDUCATION IV,1977,1987,17-07-1986,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004445,URBANIZ I,1976,1988,19-01-1988,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004465,NATIONAL EXTENSION,1979,1988,13-06-1988,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004469,URBANIZ II,1979,1988,19-01-1988,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIM,>=25 million & <50 million
P004452,HIGHWAYS III,1977,1988,30-06-1988,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004440,CHICO IRRIGATION,1976,1989,30-06-1989,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004439,MAGAT MULTJPURP.X ST,1976,1989,30-06-1989,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004473,RAINFED AGRIC DEVT,1980,1989,30-06-1989,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=10 million & <25 million
P004454,RURAL INFRASTRUCTURE,1978,1989,30-06-1989,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IDA,SIL,>=25 million & <50 million
P004457,SMLHDR TREE,1978,1989,31-12-1988,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,less than 10 million
P004464,MAGAT RIVER IRRIGATI,1979,1989,30-06-1989,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004456,MAGAT IRR II,1978,1989,30-06-1989,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=100 million
P004488,SMI III,1982,1990,21-06-1990,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=50 millon & <100 million
P004475,EDUCATION VI,1980,1990,25-06-1990,PPAR,Unsatisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=25 million & <50 million
P004458,PDCP V (DFC),1978,1990,21-06-1990,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=25 million & <50 million
P004451,POWER VII-TRANSMISSI,1977,1990,20-04-1990,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P004482,FIN. SECTOR (APEX),1981,1990,21-06-1990,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=25 million & <50 million
P004466,SMALL IND II,1979,1990,21-06-1990,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=25 million & <50 million
P004433,PDCP IV (DFC),1975,1990,21-06-1990,PPAR,Satisfactory,,,,Not Rated,Other,Other,East Asia And Pacific,Philippines,0,IBRD,IBRD,FIL,>=25 million & <50 million
